Step,Value
6358,0.584636
6359,0.5828503
6360,0.58362186
6361,0.5847183
6362,0.5853343
6363,0.5846428
6364,0.5839471
6365,0.5832498
6366,0.58285916
6367,0.5816584
6368,0.5796925
6369,0.5770297
6370,0.5744357
6371,0.5722046
6372,0.56849533
6373,0.5629333
6374,0.5569843
6375,0.5531752
6376,0.55210894
6377,0.551603
6378,0.5512497
6379,0.55192804
6380,0.55442333
6381,0.555775
6382,0.55501664
6383,0.5529653
6384,0.55183744
6385,0.5523939
6386,0.55185926
6387,0.55055654
6388,0.5484057
6389,0.54597646
6390,0.543358
6391,0.5415693
6392,0.5418876
6393,0.5430424
6394,0.5428592
6395,0.5396374
6396,0.5349832
6397,0.5312038
6398,0.52893865
6399,0.5277711
6400,0.52743566
6401,0.5288607
6402,0.53217155
6403,0.5352702
6404,0.53703415
6405,0.5376026
6406,0.5368353
6407,0.5339133
6408,0.529055
6409,0.5239098
6410,0.52073544
6411,0.51876646
6412,0.5173077
6413,0.51550204
6414,0.51189995
6415,0.50780696
6416,0.5051557
6417,0.503816
6418,0.50382704
6419,0.50291926
6420,0.5034079
6421,0.50428295
6422,0.5046021
6423,0.5046067
6424,0.50316954
6425,0.50086105
6426,0.49858943
6427,0.4953249
6428,0.49254882
6429,0.4885816
6430,0.48407155
6431,0.48018426
6432,0.4751741
6433,0.4699207
6434,0.46413055
6435,0.4606501
6436,0.4573581
6437,0.4546162
6438,0.45338735
6439,0.45234987
6440,0.45151982
6441,0.45019674
6442,0.44638294
6443,0.4436134
6444,0.44200444
6445,0.4437422
6446,0.4458933
6447,0.44693235
6448,0.4470907
6449,0.4447137
6450,0.44138432
6451,0.4371356
6452,0.42976138
6453,0.42266312
6454,0.41534838
6455,0.40958798
6456,0.40533495
6457,0.4005386
6458,0.39786822
6459,0.3950155
6460,0.39284328
6461,0.3884039
6462,0.383967
6463,0.38219404
6464,0.38146552
6465,0.38170186
6466,0.38220358
6467,0.38204235
6468,0.3827163
6469,0.3823367
6470,0.38255024
6471,0.38218266
6472,0.3814334
6473,0.38094
6474,0.37914896
6475,0.37682158
6476,0.37407038
6477,0.36957473
6478,0.36483535
6479,0.35931343
6480,0.35448042
6481,0.35057002
6482,0.345759
6483,0.3399486
6484,0.33419517
6485,0.33137074
6486,0.3313557
6487,0.3320008
6488,0.33150652
6489,0.3303137
6490,0.3301035
6491,0.33189288
6492,0.3356305
6493,0.34001777
6494,0.34279072
6495,0.3429645
6496,0.34212068
6497,0.34251875
6498,0.34378752
6499,0.34478053
6500,0.34545875
6501,0.3460025
6502,0.3472169
6503,0.34829348
6504,0.3489791
6505,0.34922564
6506,0.34906182
6507,0.3504604
6508,0.3542705
6509,0.35851792
6510,0.36080152
6511,0.3634557
6512,0.36588016
6513,0.36746255
6514,0.36742553
6515,0.36691558
6516,0.36706337
6517,0.3695812
6518,0.37270355
6519,0.3761505
6520,0.3781061
6521,0.38119528
6522,0.38610378
6523,0.3913562
6524,0.39670053
6525,0.40138453
6526,0.4039873
6527,0.406161
6528,0.40673113
6529,0.40759555
6530,0.40928796
6531,0.4110531
6532,0.41540873
6533,0.42146894
6534,0.42905843
6535,0.4348833
6536,0.44104865
6537,0.44585577
6538,0.44800952
6539,0.4485376
6540,0.44801942
6541,0.4473804
6542,0.44943184
6543,0.45135674
6544,0.45307195
6545,0.451173
6546,0.4490918
6547,0.44915956
6548,0.45202047
6549,0.45775878
6550,0.4625556
6551,0.46493974
6552,0.46793187
6553,0.46988106
6554,0.47142777
6555,0.47115698
6556,0.4710836
6557,0.4745282
6558,0.47850147
6559,0.48340407
6560,0.48659092
6561,0.4900371
6562,0.49295917
6563,0.49475276
6564,0.49840835
6565,0.5023941
6566,0.5051416
6567,0.5086315
6568,0.5112755
6569,0.5141866
6570,0.5144318
6571,0.51416844
6572,0.51501334
6573,0.5158407
6574,0.5171442
6575,0.5181449
6576,0.51889116
6577,0.5202526
6578,0.5199986
6579,0.5190855
6580,0.51775587
6581,0.51656014
6582,0.51718616
6583,0.5193543
6584,0.5226821
6585,0.5249578
6586,0.52710056
6587,0.52828044
6588,0.5270605
6589,0.5227323
6590,0.5163883
6591,0.51060975
6592,0.5056111
6593,0.5012709
6594,0.49840727
6595,0.4983566
6596,0.5004204
6597,0.5021376
6598,0.50315446
6599,0.5040443
6600,0.50435585
6601,0.5029699
6602,0.50019586
6603,0.49908367
6604,0.5011542
6605,0.50564593
6606,0.5096969
6607,0.5117506
6608,0.5128207
6609,0.5132303
6610,0.51385665
6611,0.5139265
6612,0.51430315
6613,0.5167303
6614,0.51994425
6615,0.5246217
6616,0.53002375
6617,0.5348714
6618,0.53929
6619,0.5424492
6620,0.5453702
6621,0.5473646
6622,0.54724073
6623,0.5464698
6624,0.5452474
6625,0.54555804
6626,0.5465032
6627,0.5466928
6628,0.54739434
6629,0.548289
6630,0.55036086
6631,0.55179524
6632,0.5512387
6633,0.5506731
6634,0.5492118
6635,0.5478042
6636,0.54475796
6637,0.5418427
6638,0.5417263
6639,0.5439453
6640,0.5476577
6641,0.55088526
6642,0.55334467
6643,0.5552051
6644,0.5540231
6645,0.5516308
6646,0.5481872
6647,0.5453002
6648,0.5429241
6649,0.5394501
6650,0.53649163
6651,0.5345847
6652,0.53183615
6653,0.52900124
6654,0.5254574
6655,0.52296257
6656,0.5209069
6657,0.5169615
6658,0.51201063
6659,0.5057566
6660,0.5002096
6661,0.49367326
6662,0.48830315
6663,0.48575425
6664,0.48451388
6665,0.48404914
6666,0.4838516
6667,0.4830908
6668,0.4825064
6669,0.48066255
6670,0.47821662
6671,0.47442728
6672,0.47048756
6673,0.4663433
6674,0.46142957
6675,0.45773226
6676,0.4559458
6677,0.45462802
6678,0.45440087
6679,0.45480967
6680,0.45624715
6681,0.45701516
6682,0.45532173
6683,0.45262435
6684,0.44999462
6685,0.4493862
6686,0.4499172
6687,0.45046505
6688,0.45031247
6689,0.45044184
6690,0.4515142
6691,0.4534201
6692,0.45500514
6693,0.45641407
6694,0.45777726
6695,0.46027085
6696,0.46339995
6697,0.46550474
6698,0.4657237
6699,0.464711
6700,0.46427068
6701,0.46463084
6702,0.4652915
6703,0.46542293
6704,0.46544808
6705,0.46605048
6706,0.4661812
6707,0.46592817
6708,0.46525955
6709,0.46514532
6710,0.4654229
6711,0.46666616
6712,0.4682052
6713,0.46962285
6714,0.47225478
6715,0.4747554
6716,0.4752507
6717,0.47454786
6718,0.47336522
6719,0.47451347
6720,0.47557244
6721,0.47726306
6722,0.4794784
6723,0.48213375
6724,0.48589754
6725,0.48928237
6726,0.49191034
6727,0.4961632
6728,0.5003829
6729,0.50587136
6730,0.51184326
6731,0.51620597
6732,0.5197797
6733,0.5210767
6734,0.5231574
6735,0.525907
6736,0.53124
6737,0.5363771
6738,0.53877544
6739,0.5399407
6740,0.5401014
6741,0.5396591
6742,0.54064894
6743,0.54170877
6744,0.5446656
6745,0.5480375
6746,0.55321836
6747,0.55830604
6748,0.56101096
6749,0.5633336
6750,0.56615597
6751,0.568463
6752,0.571245
6753,0.57295346
6754,0.57551014
6755,0.5778044
6756,0.57861346
6757,0.57960993
6758,0.57982665
6759,0.5812586
6760,0.5824943
6761,0.5858286
6762,0.5889836
6763,0.58919066
6764,0.58771324
6765,0.5850282
6766,0.5828561
6767,0.58391714
6768,0.5856405
6769,0.58769375
6770,0.5870141
6771,0.586279
6772,0.5876032
6773,0.59031665
6774,0.5942344
6775,0.59678465
6776,0.59697336
6777,0.59702486
6778,0.59755796
6779,0.60067177
6780,0.60518926
6781,0.60833025
6782,0.6099166
6783,0.6104794
6784,0.6119011
6785,0.6139927
6786,0.61604506
6787,0.6183292
6788,0.6215537
6789,0.6244709
6790,0.6270291
6791,0.6291343
6792,0.63187206
6793,0.6351646
6794,0.63906026
6795,0.64349866
6796,0.64873934
6797,0.6537593
6798,0.65989226
6799,0.66609657
6800,0.66875756
6801,0.6680345
6802,0.66658634
6803,0.6659471
6804,0.6661561
6805,0.66592896
6806,0.6653978
6807,0.664448
6808,0.6635892
6809,0.662318
6810,0.6610469
6811,0.66018796
6812,0.65929747
6813,0.6574267
6814,0.65313923
6815,0.64860755
6816,0.64677936
6817,0.6461369
6818,0.64591527
6819,0.64429903
6820,0.64178824
6821,0.63829815
6822,0.6355329
6823,0.6341043
6824,0.63267773
6825,0.63067913
6826,0.62798804
6827,0.6235228
6828,0.6191535
6829,0.61448497
6830,0.6095508
6831,0.6050147
6832,0.59925
6833,0.59323823
6834,0.58589834
6835,0.5788369
6836,0.57199246
6837,0.5665513
6838,0.562506
6839,0.5584663
6840,0.5550509
6841,0.553509
6842,0.55178237
6843,0.54979545
6844,0.5454672
6845,0.5403078
6846,0.53329366
6847,0.52610844
6848,0.5191044
6849,0.5120097
6850,0.50748074
6851,0.5061967
6852,0.5052424
6853,0.5052123
6854,0.5052905
6855,0.5065074
6856,0.5077438
6857,0.50673
6858,0.505873
6859,0.50469136
6860,0.5042267
6861,0.50125533
6862,0.49733397
6863,0.49350488
6864,0.48826045
6865,0.48200202
6866,0.47631973
6867,0.4705301
6868,0.46584854
6869,0.46081036
6870,0.45704868
6871,0.4527036
6872,0.44817415
6873,0.44277582
6874,0.43644962
6875,0.43169662
6876,0.4300176
6877,0.42871976
6878,0.4273705
6879,0.4241461
6880,0.41975006
6881,0.4165954
6882,0.41449636
6883,0.4140796
6884,0.41326705
6885,0.4118119
6886,0.4086093
6887,0.40579006
6888,0.4052071
6889,0.40731528
6890,0.40997934
6891,0.41077188
6892,0.40953052
6893,0.4086099
6894,0.40933987
6895,0.41272762
6896,0.41697022
6897,0.42034233
6898,0.4230257
6899,0.42498764
6900,0.42544624
6901,0.4240212
6902,0.4209816
6903,0.41868362
6904,0.41741264
6905,0.41579014
6906,0.4141636
6907,0.4125735
6908,0.41205645
6909,0.41111377
6910,0.4093838
6911,0.40788856
6912,0.40719792
6913,0.40750512
6914,0.40743527
6915,0.40725303
6916,0.40724692
6917,0.40716863
6918,0.40726075
6919,0.40708017
6920,0.40487364
6921,0.40129748
6922,0.39931628
6923,0.39997214
6924,0.40187192
6925,0.40369117
6926,0.40519443
6927,0.4073718
6928,0.41144022
6929,0.41796076
6930,0.42664295
6931,0.43380743
6932,0.43736023
6933,0.4386446
6934,0.43919033
6935,0.4407619
6936,0.44182774
6937,0.44287348
6938,0.44502634
6939,0.4466504
6940,0.44849733
6941,0.4508532
6942,0.4534861
6943,0.45612252
6944,0.45748526
6945,0.45964614
6946,0.46260446
6947,0.46566445
6948,0.4684642
6949,0.47016418
6950,0.47029603
6951,0.46841016
6952,0.46410015
6953,0.45926484
6954,0.45469764
6955,0.45056427
6956,0.4473083
6957,0.44412023
6958,0.44148156
6959,0.43916267
6960,0.43770227
6961,0.43745488
6962,0.4369633
6963,0.4340198
6964,0.42889142
6965,0.4229955
6966,0.41884002
6967,0.4148953
6968,0.41103876
6969,0.40698195
6970,0.40133426
6971,0.39382666
6972,0.3873297
6973,0.38217372
6974,0.37806678
6975,0.37485024
6976,0.37397766
6977,0.3746824
6978,0.3750729
6979,0.3738126
6980,0.3711632
6981,0.36926538
6982,0.36888614
6983,0.3700768
6984,0.37106708
6985,0.37051156
6986,0.36848792
6987,0.36604196
6988,0.36333078
6989,0.36117777
6990,0.35921064
6991,0.35772908
6992,0.35677484
6993,0.35529724
6994,0.35202911
6995,0.34711716
6996,0.34101403
6997,0.33519396
6998,0.33061105
6999,0.32776788
7000,0.32680964
7001,0.32696977
7002,0.32801244
7003,0.33083138
7004,0.3347093
7005,0.33796906
7006,0.34084567
7007,0.34347248
7008,0.34488964
7009,0.34556875
7010,0.34631437
7011,0.34764835
7012,0.34943795
7013,0.35204244
7014,0.3557451
7015,0.36105776
7016,0.36736628
7017,0.37413684
7018,0.38033497
7019,0.38544345
7020,0.39029968
7021,0.39526936
7022,0.3993021
7023,0.4041575
7024,0.40972817
7025,0.41340992
7026,0.41485676
7027,0.41547734
7028,0.4154598
7029,0.41501212
7030,0.4144029
7031,0.41465285
7032,0.41621205
7033,0.4183245
7034,0.4209877
7035,0.42401356
7036,0.42733586
7037,0.4303261
7038,0.43284875
7039,0.43465102
7040,0.43642682
7041,0.43859524
7042,0.4402779
7043,0.44181457
7044,0.44412893
7045,0.4463179
7046,0.44753528
7047,0.4477936
7048,0.44807675
7049,0.44897643
7050,0.4494298
7051,0.44902104
7052,0.44727054
7053,0.44471952
7054,0.44185713
7055,0.43784502
7056,0.4341257
7057,0.43081465
7058,0.42876494
7059,0.42823222
7060,0.42842272
7061,0.42802364
7062,0.4268258
7063,0.4235261
7064,0.41873357
7065,0.4130598
7066,0.40891466
7067,0.4055683
7068,0.40231782
7069,0.39876655
7070,0.39593035
7071,0.3924486
7072,0.38819242
7073,0.3836678
7074,0.38034317
7075,0.3781927
7076,0.37705225
7077,0.3755539
7078,0.3754226
7079,0.37665635
7080,0.37722665
7081,0.37835863
7082,0.3794225
7083,0.38051537
7084,0.38110283
7085,0.38102046
7086,0.37956718
7087,0.37766916
7088,0.37522557
7089,0.37340942
7090,0.37185943
7091,0.37103307
7092,0.36849108
7093,0.36498377
7094,0.36146185
7095,0.35809353
7096,0.35291398
7097,0.34688285
7098,0.34047496
7099,0.33495194
7100,0.33186644
7101,0.33239698
7102,0.33396724
7103,0.33565143
7104,0.336918
7105,0.33842435
7106,0.33998418
7107,0.33921275
7108,0.3368646
7109,0.33415195
7110,0.33364385
7111,0.33394536
7112,0.3343356
7113,0.3335451
7114,0.33057186
7115,0.32747054
7116,0.327071
7117,0.32681426
7118,0.32646492
7119,0.32425922
7120,0.32222563
7121,0.3188566
7122,0.3152178
7123,0.31262413
7124,0.3104978
7125,0.30761948
7126,0.30515373
7127,0.30157754
7128,0.29788756
7129,0.29248348
7130,0.28516752
7131,0.2801839
7132,0.27720845
7133,0.27639878
7134,0.2751298
7135,0.27291968
7136,0.2676853
7137,0.26264176
7138,0.25992998
7139,0.2587357
7140,0.2576161
7141,0.25596485
7142,0.25306332
7143,0.25042006
7144,0.24701685
7145,0.24400476
7146,0.23998623
7147,0.23676866
7148,0.23335451
7149,0.22895029
7150,0.22555679
7151,0.22462006
7152,0.22346473
7153,0.22205532
7154,0.21941435
7155,0.21685423
7156,0.21545103
7157,0.21401419
7158,0.2139269
7159,0.21404281
7160,0.21494873
7161,0.2152714
7162,0.21512637
7163,0.21498054
7164,0.21482168
7165,0.21459593
7166,0.21388039
7167,0.21278861
7168,0.21261787
7169,0.21246277
7170,0.21275568
7171,0.21283361
7172,0.21336411
7173,0.21391179
7174,0.21372773
7175,0.2144449
7176,0.21734649
7177,0.2215853
7178,0.2255507
7179,0.22702162
7180,0.22690833
7181,0.2277643
7182,0.23099317
7183,0.2363392
7184,0.24138738
7185,0.24471922
7186,0.24595746
7187,0.24604735
7188,0.24649096
7189,0.2474967
7190,0.24884987
7191,0.24985698
7192,0.25072998
7193,0.25173193
7194,0.2525333
7195,0.25245172
7196,0.250993
7197,0.2483836
7198,0.24583021
7199,0.2440646
7200,0.24346478
7201,0.24260949
7202,0.24058749
7203,0.23838294
7204,0.23721188
7205,0.23684523
7206,0.23542704
7207,0.23252149
7208,0.2293217
7209,0.22649324
7210,0.22329116
7211,0.21931554
7212,0.21611923
7213,0.214445
7214,0.2156762
7215,0.21771675
7216,0.21874869
7217,0.21962717
7218,0.2194806
7219,0.21950625
7220,0.21914092
7221,0.219686
7222,0.22072248
7223,0.22061007
7224,0.22025555
7225,0.21962525
7226,0.2194542
7227,0.22138982
7228,0.22270152
7229,0.22384824
7230,0.22481792
7231,0.22527932
7232,0.2272652
7233,0.22845961
7234,0.22962995
7235,0.22896688
7236,0.22845167
7237,0.22940844
7238,0.23319362
7239,0.23995183
7240,0.24729948
7241,0.2519165
7242,0.2575439
7243,0.26220322
7244,0.2665496
7245,0.2679686
7246,0.2703288
7247,0.2734795
7248,0.27787864
7249,0.2839695
7250,0.28946063
7251,0.29074275
7252,0.29199302
7253,0.29411247
7254,0.2993501
7255,0.30549178
7256,0.3101934
7257,0.3173074
7258,0.32449389
7259,0.33195612
7260,0.33621755
7261,0.34179378
7262,0.34686503
7263,0.35109228
7264,0.35625264
7265,0.36228397
7266,0.3672036
7267,0.3743932
7268,0.3805331
7269,0.3864451
7270,0.390428
7271,0.396579
7272,0.40175948
7273,0.40572977
7274,0.41039485
7275,0.41694796
7276,0.42229316
7277,0.42911756
7278,0.43443438
7279,0.4389328
7280,0.4434863
7281,0.44628102
7282,0.45159045
7283,0.4570721
7284,0.46407083
7285,0.47079167
7286,0.48049486
7287,0.48923144
7288,0.49635375
7289,0.5030827
7290,0.51005864
7291,0.51530313
7292,0.5234516
7293,0.5313669
7294,0.53740317
7295,0.53885895
7296,0.5402652
7297,0.54151297
7298,0.54399705
7299,0.5474949
7300,0.55104077
7301,0.552163
7302,0.5548501
7303,0.5592222
7304,0.5654347
7305,0.5716556
7306,0.5750477
7307,0.57864
7308,0.5820963
7309,0.5855322
7310,0.58797264
7311,0.5936884
7312,0.59902704
7313,0.6024224
7314,0.6052434
7315,0.60804844
7316,0.6094202
7317,0.6121118
7318,0.6153976
7319,0.6198327
7320,0.6233106
7321,0.628417
7322,0.63345754
7323,0.63730973
7324,0.63966405
7325,0.64211553
7326,0.6434677
7327,0.64587384
7328,0.6480829
7329,0.64950496
7330,0.65049124
7331,0.65046406
7332,0.6530343
7333,0.65785146
7334,0.66214365
7335,0.6632481
7336,0.66439
7337,0.6657655
7338,0.6690416
7339,0.6732462
7340,0.6779584
7341,0.6809575
7342,0.68378663
7343,0.68627053
7344,0.6890318
7345,0.691407
7346,0.6946517
7347,0.6965259
7348,0.69814
7349,0.69965196
7350,0.7011356
7351,0.7017915
7352,0.70346195
7353,0.70476073
7354,0.70505095
7355,0.7043248
7356,0.7021479
7357,0.69972265
7358,0.6958162
7359,0.69150716
7360,0.6869646
7361,0.6827381
7362,0.6790891
7363,0.6758934
7364,0.6725579
7365,0.6689107
7366,0.66553396
7367,0.6645914
7368,0.664063
7369,0.66183984
7370,0.6581312
7371,0.65419674
7372,0.6499535
7373,0.6443719
7374,0.638471
7375,0.6352789
7376,0.63502556
7377,0.63672185
7378,0.6389337
7379,0.6410266
7380,0.64311516
7381,0.6442816
7382,0.64511096
7383,0.64603645
7384,0.645729
7385,0.64301807
7386,0.63786066
7387,0.63361907
7388,0.6330398
7389,0.6344847
7390,0.6362387
7391,0.6367783
7392,0.63704765
7393,0.6367232
7394,0.63526255
7395,0.63402706
7396,0.6336609
7397,0.6339318
7398,0.6333661
7399,0.63195014
7400,0.63120335
7401,0.63132715
7402,0.631377
7403,0.63095134
7404,0.62983966
7405,0.6290884
7406,0.6298427
7407,0.6330928
7408,0.63867617
7409,0.6448932
7410,0.6506467
7411,0.6566276
7412,0.66132146
7413,0.6645119
7414,0.6674506
7415,0.6708675
7416,0.67423356
7417,0.6769294
7418,0.67947084
7419,0.68248963
7420,0.68704164
7421,0.69193274
7422,0.6942832
7423,0.6936662
7424,0.69164056
7425,0.69090223
7426,0.69091976
7427,0.6899841
7428,0.6880325
7429,0.6857827
7430,0.6843588
7431,0.6837985
7432,0.6838411
7433,0.68394834
7434,0.68452406
7435,0.68509287
7436,0.68432796
7437,0.6829428
7438,0.68187386
7439,0.6829251
7440,0.6841661
7441,0.6834604
7442,0.68060684
7443,0.677106
7444,0.6750361
7445,0.67346317
7446,0.6716051
7447,0.6695583
7448,0.6675817
7449,0.66617435
7450,0.6656574
7451,0.6661208
7452,0.66711706
7453,0.6678405
7454,0.6686412
7455,0.6700446
7456,0.6702409
7457,0.66768545
7458,0.66271716
7459,0.6580547
7460,0.6557847
7461,0.65471745
7462,0.6544552
7463,0.6549069
7464,0.6574081
7465,0.6608981
7466,0.66356933
7467,0.6641345
7468,0.66329825
7469,0.6625529
7470,0.66180515
7471,0.66077787
7472,0.65973717
7473,0.6603364
7474,0.66223514
7475,0.6629809
7476,0.66122246
7477,0.6574709
7478,0.65367794
7479,0.6511396
7480,0.65002525
7481,0.65006894
7482,0.6514565
7483,0.65511876
7484,0.65971804
7485,0.6633162
7486,0.66468894
7487,0.66462713
7488,0.66398835
7489,0.6623835
7490,0.65942764
7491,0.65539575
7492,0.6511218
7493,0.64777136
7494,0.6460741
7495,0.64623547
7496,0.64773476
7497,0.6498454
7498,0.6525704
7499,0.6553069
7500,0.65643257
7501,0.65478516
7502,0.6515108
7503,0.6500814
7504,0.65240556
7505,0.6574897
7506,0.6623509
7507,0.6653595
7508,0.6671803
7509,0.6690145
7510,0.6716362
7511,0.67420745
7512,0.67599314
7513,0.67662305
7514,0.6752088
7515,0.67298126
7516,0.67118835
7517,0.6688577
7518,0.6662285
7519,0.6637204
7520,0.663205
7521,0.6633537
7522,0.66154116
7523,0.65883285
7524,0.6567743
7525,0.6562884
7526,0.6558766
7527,0.65442276
7528,0.6533802
7529,0.6531833
7530,0.6530286
7531,0.6523264
7532,0.6506364
7533,0.6483071
7534,0.64545965
7535,0.64239377
7536,0.6393696
7537,0.63689196
7538,0.6347855
7539,0.6326756
7540,0.6313064
7541,0.63183826
7542,0.6334965
7543,0.6352208
7544,0.63621753
7545,0.63669753
7546,0.63706505
7547,0.637787
7548,0.63799655
7549,0.6374387
7550,0.6368973
7551,0.63751215
7552,0.63896984
7553,0.63983357
7554,0.6396255
7555,0.63925725
7556,0.63855964
7557,0.6374599
7558,0.6368394
7559,0.63564897
7560,0.63332266
7561,0.6292777
7562,0.6260151
7563,0.6253884
7564,0.62595916
7565,0.62642455
7566,0.6260352
7567,0.62565255
7568,0.62530434
7569,0.62405103
7570,0.6212847
7571,0.6176433
7572,0.61545515
7573,0.61502856
7574,0.6151258
7575,0.6140361
7576,0.6123583
7577,0.610856
7578,0.6100917
7579,0.610396
7580,0.6119988
7581,0.61442626
7582,0.6176496
7583,0.6228221
7584,0.6287406
7585,0.6338634
7586,0.63639915
7587,0.6373983
7588,0.63837796
7589,0.6392275
7590,0.6394186
7591,0.6383548
7592,0.6360683
7593,0.6342483
7594,0.6341506
7595,0.6346508
7596,0.63474774
7597,0.6342354
7598,0.6346299
7599,0.6359141
7600,0.6366152
7601,0.6368971
7602,0.6378306
7603,0.63931245
7604,0.64015245
7605,0.6387665
7606,0.636774
7607,0.63509053
7608,0.6333305
7609,0.63184774
7610,0.6306645
7611,0.62966603
7612,0.62877303
7613,0.6276137
7614,0.62598157
7615,0.623526
7616,0.62049246
7617,0.61832297
7618,0.61699367
7619,0.61605173
7620,0.61611444
7621,0.6167972
7622,0.6168469
7623,0.61525947
7624,0.61313266
7625,0.612799
7626,0.61473835
7627,0.61742634
7628,0.6186503
7629,0.6169742
7630,0.61340606
7631,0.6111647
7632,0.6119163
7633,0.6139963
7634,0.6160661
7635,0.61700165
7636,0.6169463
7637,0.6167511
7638,0.61764973
7639,0.6209773
7640,0.62525177
7641,0.6282449
7642,0.6296028
7643,0.63002896
7644,0.630762
7645,0.6328578
7646,0.6349227
7647,0.6345815
7648,0.63147813
7649,0.62764794
7650,0.6258831
7651,0.62699986
7652,0.6294711
7653,0.63173866
7654,0.63294744
7655,0.6334275
7656,0.6340251
7657,0.63508844
7658,0.636286
7659,0.63687146
7660,0.63645196
7661,0.6348108
7662,0.63368946
7663,0.6348593
7664,0.63887227
7665,0.6438926
7666,0.64752585
7667,0.64968246
7668,0.6513382
7669,0.65344566
7670,0.6557358
7671,0.65787417
7672,0.6600402
7673,0.6621115
7674,0.6636152
7675,0.6637759
7676,0.66452783
7677,0.6666437
7678,0.6682049
7679,0.6679358
7680,0.6659124
7681,0.66411066
7682,0.6632732
7683,0.66295826
7684,0.66172665
7685,0.6587638
7686,0.6545163
7687,0.65109026
7688,0.6493384
7689,0.6475676
7690,0.645851
7691,0.64501315
7692,0.64323205
7693,0.6408426
7694,0.63890606
7695,0.63868076
7696,0.6385008
7697,0.63644207
7698,0.63373774
7699,0.6318639
7700,0.6309568
7701,0.62967545
7702,0.6267512
7703,0.6238745
7704,0.62119406
7705,0.6177144
7706,0.61506855
7707,0.6139802
7708,0.6145502
7709,0.61556834
7710,0.61602956
7711,0.61703753
7712,0.6174299
7713,0.6157232
7714,0.61410195
7715,0.61253005
7716,0.6110929
7717,0.60831434
7718,0.60449797
7719,0.60130167
7720,0.5978356
7721,0.5938093
7722,0.590182
7723,0.5873296
7724,0.5859605
7725,0.58596253
7726,0.58659106
7727,0.5872017
7728,0.5876996
7729,0.5888992
7730,0.59149694
7731,0.5947576
7732,0.5987636
7733,0.6036338
7734,0.60940254
7735,0.6151301
7736,0.6197793
7737,0.62342906
7738,0.6271647
7739,0.6315815
7740,0.63678247
7741,0.6419106
7742,0.6468104
7743,0.6510892
7744,0.65515476
7745,0.6594247
7746,0.66404605
7747,0.66775566
7748,0.6711801
7749,0.67465925
7750,0.6766244
7751,0.67585653
7752,0.6732842
7753,0.6707345
7754,0.669902
7755,0.66998243
7756,0.67003626
7757,0.6697329
7758,0.6689267
7759,0.66875345
7760,0.66934276
7761,0.6711585
7762,0.6730263
7763,0.67395014
7764,0.6751325
7765,0.6759271
7766,0.6755668
7767,0.6740808
7768,0.6729608
7769,0.6747973
7770,0.6777533
7771,0.68111455
7772,0.6841811
7773,0.68581843
7774,0.6865517
7775,0.6872579
7776,0.6885039
7777,0.69043005
7778,0.6918539
7779,0.69279695
7780,0.692791
7781,0.6911649
7782,0.68783516
7783,0.6833467
7784,0.6789449
7785,0.67523706
7786,0.67251855
7787,0.6709351
7788,0.6701758
7789,0.67041516
7790,0.670635
7791,0.67007506
7792,0.6687822
7793,0.6680806
7794,0.66998744
7795,0.6755287
7796,0.68288875
7797,0.6881787
7798,0.6907379
7799,0.6917174
7800,0.6918758
7801,0.6916327
7802,0.69052947
7803,0.6880739
7804,0.6834067
7805,0.67684174
7806,0.67203474
7807,0.67015886
7808,0.66956866
7809,0.66992915
7810,0.67142457
7811,0.67496157
7812,0.67759997
7813,0.676555
7814,0.67314476
7815,0.66959906
7816,0.66841066
7817,0.6680676
7818,0.66802436
7819,0.66784054
7820,0.66802305
7821,0.6678697
7822,0.6673916
7823,0.66742617
7824,0.6679447
7825,0.6680194
7826,0.667492
7827,0.66601056
7828,0.6651826
7829,0.6643809
7830,0.6623603
7831,0.6607074
7832,0.65909785
7833,0.6579208
7834,0.6561252
7835,0.6541584
7836,0.6516406
7837,0.6499346
7838,0.64985526
7839,0.65062207
7840,0.65196633
7841,0.6538005
7842,0.6543904
7843,0.6542437
7844,0.6530146
7845,0.65082943
7846,0.64653
7847,0.642156
7848,0.64034265
7849,0.64051425
7850,0.63986963
7851,0.6371782
7852,0.6317775
7853,0.62793756
7854,0.6261795
7855,0.62445754
7856,0.6234861
7857,0.6215585
7858,0.6199952
7859,0.6176155
7860,0.61527133
7861,0.61258
7862,0.61053854
7863,0.60904986
7864,0.60785985
7865,0.60717225
7866,0.60798717
7867,0.60868454
7868,0.6092189
7869,0.60799927
7870,0.60562086
7871,0.60136783
7872,0.5984701
7873,0.5973014
7874,0.5966151
7875,0.5950663
7876,0.59436023
7877,0.5935016
7878,0.593329
7879,0.5929386
7880,0.5919352
7881,0.59260416
7882,0.59325457
7883,0.5938362
7884,0.5940977
7885,0.5954538
7886,0.5964265
7887,0.5967514
7888,0.59546125
7889,0.592736
7890,0.5893158
7891,0.58680356
7892,0.5818806
7893,0.5767206
7894,0.5727501
7895,0.5728475
7896,0.57351375
7897,0.57326573
7898,0.57079595
7899,0.5670039
7900,0.56386155
7901,0.5639828
7902,0.5641032
7903,0.5626349
7904,0.55848944
7905,0.5532894
7906,0.55004644
7907,0.54703945
7908,0.54425293
7909,0.54096085
7910,0.53840685
7911,0.5351256
7912,0.53239644
7913,0.5301365
7914,0.52749294
7915,0.525685
7916,0.5269658
7917,0.52848476
7918,0.53016126
7919,0.53045833
